row_id,theme,sentiment_word,sentiment_anls
17449,心态;药;睁不开;,有效;快;好;,1;1;1;
17450,,,
17451,实物;,完全;,1;
17452,S;面料;,好;不错;,1;1;
17453,,,
17454,下单;,最贵;,1;
17455,,,
17456,USB;时;,紧;一般;,-1;0;
17457,,,
17458,效果;皮肤;释;,很好;一般;直接;,1;0;1;
17459,,,
17460,,,
17461,物流;,不错;,1;
17462,机子;大家;,不错;踊跃;,1;1;
17463,N;购物;,完好;麻烦;,1;-1;
17464,,,
17465,质量;,好;,1;
17466,卖家;,一般;,0;
17467,质量;有点;,好;大;,1;-1;
17468,,,
17469,,,
17470,地面;地方;,很脏;硬;,-1;-1;
17471,优点;移动;摄像头;,不错;很大;松动;,1;1;-1;
17472,妆;化妆品;,好;贵;,1;-1;
17473,物流;,差;,-1;
17474,下水管;地漏;,清理;高;,1;1;
17475,题;,悲愤;,1;
17476,,,
17477,口感;量;,一般;少;,0;1;
17478,木质;安装简单;,好;不错;,1;1;
17479,,,
17480,,,
17481,,,
17482,盒子;,不;,1;
17483,数量;,少;,1;
17484,异味;,便宜;,1;
17485,硅胶;老婆;,硬;粗糙;,-1;-1;
17486,价格;,好;,1;
17487,,,
17488,宜家;材料;麻烦;,一般;一般;麻烦;,0;0;-1;
17489,发货;专业;,快;干净;,1;1;
17490,蚊香;盒子;,大;碎;,-1;-1;
17491,味道;持续时间;,淡;短暂;,-1;1;
17492,样子;,不错;,1;
17493,质量;设计;钮扣;,好;小;固定;,1;-1;1;
17494,苹果;,明显;,1;
17495,不值;,固定;,1;
17496,,,
17497,味道;,不错;,1;
17498,同学;,好;,1;
17499,,,
17500,书;纸张;,不错;好;,1;1;
17501,感觉;,一般;,0;
17502,内容;,丰富;,1;
17503,宝贝;质量;东西;,不错;好;固定;,1;1;1;
17504,问题;程度;屏幕;号码;声音;,重要;糟烂;根本;浑浊;方便;,1;1;1;-1;1;
17505,,,
17506,,,
17507,评论;伪劣;,轻便;坏;,1;-1;
17508,,,
17509,绒毛;美码;M;,舒服;大;大;,1;-1;-1;
17510,下单;牌子;版型;,仔细;慢;大;,1;-1;-1;
17511,陪伴;,好;,1;
17512,,,
17513,,,
17514,尺码;,合适;,1;
17515,历史;,冷暖;,1;
17516,价格;,舒服;,1;
17517,试用;套子;,不错;好;,1;1;
17518,感觉;,光滑;,1;
17519,发货;产品;个人;,不错;好;很棒;,1;1;1;
17520,数量;白;,少;黑;,1;-1;
17521,床单;,浅;,-1;
17522,封面;剪刀;,好;完美;,1;1;
17523,液体;,方便;,1;
17524,评论;中国宁波;东西;,确实;迟钝;新颖;,1;-1;1;
17525,,,
17526,黑玛;知性;生活;心;书;名牌;,充满;精致;精致;精致;热;小;,1;1;1;1;1;-1;
17527,效果;欧莱雅;,一般;好;,0;1;
17528,信号;,差;,-1;
17529,,,
17530,速度;很漂亮;圣诞老人;东西;时候;,小;坏;严实;烂;直接;,-1;-1;1;-1;1;
17531,垃圾;yy;,努力;好;,1;1;
17532,澳大利亚;花点;,好;很贵;,1;-1;
17533,全部都是;质量;,黑;便宜;,-1;1;
17534,优点;缺点;弱电;测试;,不错;大;大;高;,1;-1;-1;1;
17535,,,
17536,,,
17537,,,
17538,狗狗;,低;,-1;
17539,细节;价格;,完美;高;,1;1;
17540,,,
17541,,,
17542,吊牌;,一般;,0;
17543,效果;总体;,好;好;,1;1;
17544,,,
17545,,,
17546,,,
17547,想象;,小;,-1;
17548,贝贝熊;牌子;亚马逊;感觉;,持久;暖;高;糟糕;,1;1;1;-1;
17549,,,
17550,BURBERRY;香气;,不错;持久;,1;1;
17551,猫咪;价格;,香;贵;,1;-1;
17552,质感;L;,差;好;,-1;1;
17553,,,
17554,拖鞋;质量;边边角角;,很好;不错;精致;,1;1;1;
17555,,,
17556,鞋子;,明显;,1;
17557,洗发水;,好;,1;
17558,,,
17559,东西;,浓;,1;
17560,,,
17561,新鲜;,舒服;,1;
17562,产品质量;,好;,1;
17563,古龙;,好;,1;
17564,想象;,小;,-1;
17565,,,
17566,,,
17567,,,
17568,困难;颜色;,困难;好;,-1;1;
17569,保温;,不错;,1;
17570,,,
17571,书;,很脏;,-1;
17572,质量;,好;,1;
17573,椅子;山业;,好;好;,1;1;
17574,,,
17575,,,
17576,有点;面料;,大;薄;,-1;-1;
17577,,,
17578,公分;,细软;,1;
17579,書;後;檢查;,根本;仔細;完整;,1;1;1;
17580,实物;,硬;,-1;
17581,渣;振动;,好;激烈;,1;1;
17582,开关门;呼吸声;玻璃;,很轻;不错;不稳;,1;1;-1;
17583,,,
17584,量;时候;,少;挺好;,1;1;
17585,,,
17586,亚马逊;,明显;,1;
17587,字;,便宜;,1;
17588,,,
17589,,,
17590,大家;,好;,1;
17591,,,
17592,价格;质量;DIY;,好;一般;坏;,1;0;-1;
17593,u;矿;东西;网;,明显;不久;差;慎重;,1;1;-1;-1;
17594,黄色;,完全;,1;
17595,,,
17596,,,
17597,地摊货;,彻底;,1;
17598,设置;堵墙;稳定性;,好;很慢;高;,1;-1;1;
17599,食物;,难;,-1;
17600,,,
17601,,,
17602,板;,好;,1;
17603,,,
17604,画面;章节;,清晰;快;,1;1;
17605,说明书;,厚;,1;
17606,亚马逊;狗屎;自营;,臭;臭;臭;,-1;-1;-1;
17607,有点;设计;,小;大;,-1;-1;
17608,差;手;顾客;,很大;确实;谨慎;,1;1;1;
17609,,,
17610,,,
17611,,,
17612,LOGO;感觉;,舒服;不错;,1;1;
17613,日用品;,好;,1;
17614,,,
17615,,,
17616,,,
17617,,,
17618,刮痕;鞋垫;,脏;黑;,-1;-1;
17619,懒人;父母;,懒;困难;,-1;-1;
17620,小巧;实用性;,一般;有限;,0;-1;
17621,,,
17622,书;,不错;,1;
17623,价格;力;,确实;最低;,1;1;
17624,手杖;太短;,最高;稳;,1;1;
17625,过分;,直接;,1;
17626,老弟;,单薄;,-1;
17627,刷毛;无法;牙屑;牙齿;,硬;清楚;清洁;好;,-1;1;1;1;
17628,信赖;,直接;,1;
17629,星;值;发货;下单;牌子;大大的;,好;根本;混乱;确实;突然;差;,1;1;-1;1;1;-1;
17630,亚马逊;,明显;,1;
17631,液;,好;,1;
17632,,,
17633,nuk;,宽;,1;
17634,钱;,长;,1;
17635,东西;水槽;鸡骨头;水量;,好;危险;迅速;好;,1;-1;1;1;
17636,下单;,一般;,0;
17637,商品;链接;劲儿;,不错;很大;详细;,1;1;1;
17638,鞋子;很漂亮;事实;若喜士;时间;,好;坚决;正确;快;坏;,1;1;1;1;-1;
17639,体验;,正规;,1;
17640,,,
17641,,,
17642,毛質;筆頭;,粗糙;大;,-1;-1;
17643,试用;脸;活动;,不错;干净;很;,1;1;1;
17644,,,
17645,,,
17646,剃须刀;,干净;,1;
17647,叶嘉莹;纸张;封面;,不满;太薄;很薄;,-1;0;-1;
17648,伞架;伞;,差;成功;,-1;1;
17649,中文版;,少;,1;
17650,质量;,不错;,1;
17651,,,
17652,效果;,温和;,1;
17653,价钱;,贵;,-1;
17654,,,
17655,孩子;芯;纯棉;,安全;不错;好;,1;1;1;
17656,好事;塑料;板材;,好;惊讶;完全;,1;-1;1;
17657,味;连;麻烦;,深;根本;麻烦;,-1;1;-1;
17658,换货;有点;,很稳;高;,1;1;
17659,亚马逊;,差;,-1;
17660,鞋子;码子;,小;愉快;,-1;1;
17661,磨砂;,干净;,1;
17662,家人;拖把;管;,坏;根小;直接;,-1;1;1;
17663,东西;傻瓜;,不错;高;,1;1;
17664,碎纸机;客服;售后;大学;信赖;,坏;便宜;好;单纯;根本;,-1;1;1;1;1;
17665,,,
17666,,,
17667,东西;,坏;,-1;
17668,感觉;长度;,很大;很小;,1;1;
17669,朋友;,便宜;,1;
17670,结果;胶圈;,完全;紧;,1;-1;
17671,,,
17672,,,
17673,,,
17674,亚马逊;差;,一般;直接;,0;1;
17675,,,
17676,小时;,连续;,1;
17677,耳机;厂家;,不亮;远;,-1;1;
17678,噪音;,大;,-1;
17679,,,
17680,尺寸;,小;,-1;
17681,,,
17682,,,
17683,,,
17684,有点;,热;,1;
17685,男士;,偏大;,-1;
17686,质量;,差;,-1;
17687,东西;,强大;,1;
17688,漱口水;,好;,1;
17689,润唇膏;,更妙;,1;
17690,,,
17691,个人;,不错;,1;
17692,,,
17693,书;,不错;,1;
17694,iPhone;低音;噪;卧室;大;手;有点;,不错;好;大;好;好;好;不好意思;,1;1;-1;1;1;1;-1;
17695,,,
17696,枕头;材料;,高;一般;,1;0;
17697,,,
17698,弟弟;,根本;,1;
17699,皮肤;,敏感;,1;
17700,感觉;,不错;,1;
17701,光盘;,坏;,-1;
17702,,,
17703,,,
17704,伞;时;,不幸;新;,-1;1;
17705,书;,高;,1;
17706,,,
17707,,,
17708,,,
17709,,,
17710,Leonard;经典;,小;好;,-1;1;
17711,,,
17712,,,
17713,王立群;,快;,1;
17714,,,
17715,脸;,好;,1;
17716,,,
17717,,,
17718,感觉;材质;自动;,脆弱;不错;费劲;,-1;1;-1;
17719,貓;,好;,1;
17720,,,
17721,孩子;,好;,1;
17722,世界;拖把;无法;水位;水桶;,完全;粗糙;容易;好;完全;,1;-1;1;1;1;
17723,时候;有点;装;时间;,紧;难;弱;长;,-1;-1;-1;1;
17724,味道;时候;,厚重;清洁;,1;1;
17725,东西;,好;,1;
17726,,,
17727,优盘;,慢;,-1;
17728,很漂亮;,好;,1;
17729,角;,不错;,1;
17730,经;,容易;,1;
17731,书;,昂贵;,-1;
17732,欧洲;姊妹;逻辑;,不错;明显;混乱;,1;1;-1;
17733,,,
17734,,,
17735,专业;,干燥;,-1;
17736,茶味;,清凉;,1;
17737,,,
17738,个人感觉;,舒服;,1;
17739,亚马逊;孕妇;活动;冲泡;奶粉;,安满;正好;怕冷;安满;严重;,1;1;1;1;-1;
17740,,,
17741,,,
17742,,,
17743,影响;底座;货;,清单;好;少;,1;1;1;
17744,调音器;,不错;,1;
17745,,,
17746,艺术;手机;,粗糙;精致;,-1;1;
17747,外观;,差;,-1;
17748,勺子;灵敏度;,平;高;,1;1;
17749,,,
17750,漱口水;,便宜;,1;
17751,,,
17752,,,
17753,感觉;,明显;,1;
17754,仙侠;神君;女主;,难;好;鲜明;,-1;1;1;
17755,朋友;,大;,-1;
17756,,,
17757,族;,纯粹;,1;
17758,气味;,很淡;,-1;
17759,,,
17760,包装袋;,坏;,-1;
17761,产品质量;,很大;,1;
17762,质量;,好;,1;
17763,小时;,清静;,1;
17764,优点;缺点;,强劲;短;,1;-1;
17765,ml;,根本;,1;
17766,感觉;,舒服;,1;
17767,,,
17768,,,
17769,,,
17770,猫咪;,少;,1;
17771,质量;国产;,好;很棒;,1;1;
17772,书;,好;,1;
17773,垃圾;味道;,大;一般;,-1;0;
17774,不锈钢;,方便;,1;
17775,安全;亚马逊;塑料袋;,安全;大;舒服;,1;-1;1;
17776,声音;质量;,挺大;不错;,1;1;
17777,东西;,小;,-1;
17778,,,
17779,,,
17780,,,
17781,,,
17782,,,
17783,,,
17784,,,
17785,正品;计算机;,好;不错;,1;1;
17786,刷毛;,硬;,-1;
17787,牙缝;价格;基本型;影响;,不错;偏贵;较大;贵;,1;-1;1;-1;
17788,效果;,贵;,-1;
17789,爸爸;,显著;,1;
17790,商品;塑料;纸箱;,湿;湿;粗糙;,1;1;-1;
17791,白富;评论;,好;惊艳;,1;1;
17792,塑料;橡筋;,僵硬;很大;,-1;1;
17793,,,
17794,书;错误;林徽因;,差;根本;强烈;,-1;1;1;
17795,墨水;色;,容易;完全;,1;1;
17796,,,
17797,中央;,确实;,1;
17798,价格;,不错;,1;
17799,美德;吸奶器;,乐;确实;,1;1;
17800,,,
17801,,,
17802,,,
17803,,,
17804,回家;,不错;,1;
17805,划痕;,明显;,1;
17806,,,
17807,东西;速度;体积;,好;快;要大;,1;1;1;
17808,量;效果;,足;不错;,1;1;
17809,柜台;,清爽;,1;
17810,,,
17811,,,
17812,,,
17813,质量;椅子;,一般;硬;,0;-1;
17814,,,
17815,颜色;,根本;,1;
17816,,,
17817,,,
17818,质量;,一般;,0;
17819,,,
17820,,,
17821,,,
17822,,,
17823,,,
17824,牙膏;牙面;,持久;神奇;,1;1;
17825,性价比;,高;,1;
17826,京东;,小;,-1;
17827,礼拜;,不错;,1;
17828,,,
17829,习惯;,很小;,1;
17830,感觉;专柜;,一般;假;,0;-1;
17831,故事;,清新;,1;
17832,美亚;鞋子;感觉;基本;薄片;东西;空间;,难;扎实;不错;普遍;不同;方便;直接;,-1;1;1;1;1;1;1;
17833,kg;,大;,-1;
17834,问题;官网;发票;小事;,明显;难;难;快;,1;-1;-1;1;
17835,感觉;,舒服;,1;
17836,有点;,粗糙;,-1;
17837,牌子;评论;笔;灵敏;能力;想象;问题;谷歌;,确实;准确;确实;确实;确实;好;一般;确实;,1;1;1;1;1;1;0;1;
17838,相片;,郁闷;,-1;
17839,颜色;大方;,简洁;好;,1;1;
17840,实物;照片;灯泡;普通;,小;大;方便;方便;,-1;-1;1;1;
17841,物流;,完全;,1;
17842,,,
17843,商品;感觉;公司;卡;,详细;差;根本;好;,1;-1;1;1;
17844,屈臣氏;细线;,细;好;,-1;1;
17845,,,
17846,武术学校;,少;,1;
17847,,,
17848,评论;,浓;,1;
17849,,,
17850,手机;,便宜;,1;
17851,G;,重;,-1;
17852,,,
17853,作序;,慎重;,-1;
17854,,,
17855,质量;,完全;,1;
17856,包装盒;,好;,1;
17857,结实;有点;商家;,好;好;具体;,1;1;1;
17858,按键;手指头;,方便;黑;,1;-1;
17859,质量;桌子;,差;大;,-1;-1;
17860,总体;电量;,完全;轻;,1;-1;
17861,大;,好;,1;
17862,,,
17863,感觉;,安全;,1;
17864,,,
17865,锅;,不密;,1;
17866,性能;VPN;,稳定;麻烦;,1;-1;
17867,方式;,好;,1;
17868,,,
17869,,,
17870,,,
17871,,,
17872,样式;质量;老公;,好;严重;紧;,1;-1;-1;
17873,,,
17874,,,
17875,方面;麻烦;时间;缺点;杯子;马克杯;经验;功能;效果;咖啡;噪音;,清洁;麻烦;快;矮;高;完全;难;好;明显;确实;大;,1;-1;1;-1;1;1;-1;1;1;1;-1;
17876,人员;,剧烈;,1;
17877,,,
17878,,,
17879,黑川雅;内容;,粗糙;差;,-1;-1;
17880,设计;,配重;,1;
17881,,,
17882,效果;用量;,一般;少;,0;1;
17883,,,
17884,线;,粗细;,1;
17885,内容;钱;衣服;,老;柔顺;伤害;,-1;1;1;
17886,,,
17887,秒杀;,便宜;,1;
17888,,,
17889,ml;油腻;,浓;轻淡;,1;-1;
17890,革新;,不错;,1;
17891,有点;,旧;,-1;
17892,表面;,很慢;,-1;
17893,用品;外包装;瓶口;,好;好;干净;,1;1;1;
17894,,,
17895,,,
17896,,,
17897,,,
17898,梳子;划痕;运输;,明显;安全;确实;,1;1;1;
17899,,,
17900,,,
17901,狮王;,精巧;,1;
17902,黄皮;,假;,-1;
17903,物流;结实;木屑;货后;饼;,很沉;光滑;粗;很大;方便;,-1;1;-1;1;1;
17904,商品;,好;,1;
17905,韩国;密封;,很大;好;,1;1;
17906,,,
17907,物流;,太慢;,-1;
17908,想象;锅盖;钢材;,大;根本;好;,-1;1;1;
17909,个人观点;,直接;,1;
17910,,,
17911,质量;宽度;,不错;正好;,1;1;
17912,,,
17913,路由;网速;,稳定;快;,1;1;
17914,,,
17915,小时;声音;,不错;清晰;,1;1;
17916,运动;恶魔;,小;精致;,-1;1;
17917,升级;,稳定;,1;
17918,东西;,好;,1;
17919,皮鞋;时候;,不错;较硬;,1;1;
17920,个人感觉;,一般;,0;
17921,,,
17922,皮质;封边;,软;先进;,-1;1;
17923,商品;,简单;,-1;
17924,优点;机器;穿墙;功率;,简单;小;小;挺大;,-1;-1;-1;1;
17925,,,
17926,水能;,不同;,1;
17927,,,
17928,货物;,好;,1;
17929,效果;,严重;,-1;
17930,一分钱;,好;,1;
17931,,,
17932,亚马逊;尺寸;,大;大;,-1;-1;
17933,保温;,好;,1;
17934,,,
17935,,,
17936,,,
17937,质量;轮子;,差;坏;,-1;-1;
17938,秒杀;时候;联系;,好;直接;不足;,1;1;-1;
17939,,,
17940,,,
17941,塑料;香港;,好;贵;,1;-1;
17942,驱蚊;,不错;,1;
17943,皮肤;产生;,清洁;有限;,1;-1;
17944,专柜;,浅;,-1;
17945,时候;,不爽;,-1;
17946,无趣;,不懂;,1;
17947,货;,不错;,1;
17948,内容;,一般;,0;
17949,颜值;感觉;,高;胖;,1;1;
17950,m75kg;肥;,大;长;,-1;1;
17951,,,
17952,,,
17953,,,
17954,,,
17955,性价比;,高;,1;
17956,,,
17957,,,
17958,想象;,很大;,1;
17959,,,
17960,,,
17961,单位;JNL;水;杯底;,严重;明显;旧;新;,-1;1;-1;1;
17962,美码;,合适;,1;
17963,盖子;影响;正品;,坏;粘稠;快;,-1;-1;1;
17964,,,
17965,,,
17966,恩恩;,一般;,0;
17967,,,
17968,想象;有点;,软;硬;,-1;-1;
17969,,,
17970,个人;,长;,1;
17971,密封;,顺畅;,1;
17972,用处;,有限;,-1;
17973,,,
17974,太太;,大;,-1;
17975,,,
17976,味道;,清新;,1;
17977,外形;东西;,大;新;,-1;1;
17978,机器;张纸;,少;不足;,1;-1;
17979,,,
17980,,,
17981,家用;表面;嘴角;,不错;挺好;精致;,1;1;1;
17982,,,
17983,品牌;颜色;美国;冲洗;,蓬松;安全;温和;软;,0;1;1;-1;
17984,护肤;,好;,1;
17985,,,
17986,東西;,挺好用;,1;
17987,笔记本;时候;,方便;重新;,1;1;
17988,笔尖;袋子;问题;,大;容易;死硬;,-1;1;-1;
17989,料;面包;变形;沙眼;,薄;易;粗糙;硬;,-1;1;-1;-1;
17990,,,
17991,,,
17992,瓷砖;效果;,好;难;,1;-1;
17993,容量;,充满;,1;
17994,货品;手感;试试;宝路;边牧;串串;,不错;很湿;咸;差;小;好;,1;1;1;-1;-1;1;
17995,,,
17996,,,
17997,,,
17998,馬達聲;後;,很大;壞;,1;1;
17999,蜡;,好;,1;
18000,,,
18001,,,
18002,亚马逊;,重要;,1;
18003,,,
18004,同事;,轻;,-1;
18005,感觉;程度;,很大;好;,1;1;
18006,拖把;,早;,1;
18007,语音;金额;张;五颗星;,不同;好;好;高;,1;1;1;1;
18008,速度慢;,大;,-1;
18009,,,
18010,,,
18011,味道;有点;,香;长;,1;1;
18012,,,
18013,,,
18014,,,
18015,枕头;乳胶;,高矮;好;,1;1;
18016,泡沫;味道;,好;浓;,1;1;
18017,声音;旧版;,大;简单;,-1;-1;
18018,颜色;口红;唇;情用;,持久;紧;明显;难用;,1;-1;1;-1;
18019,优点;收音机;参数;想象;,旧;好;舒适;完全;,-1;1;1;1;
18020,我用;价格;,强大;不错;,1;1;
18021,,,
18022,,,
18023,内容;,最好;,1;
18024,腰带;舒适度;,硬;一般;,-1;0;
18025,垃圾;,白;,-1;
18026,,,
18027,人;,精致;,1;
18028,商品;,一般;,0;
18029,朋友;,高;,1;
18030,质量;,好;,1;
18031,有点;巨;,干净;麻烦;,1;-1;
18032,,,
18033,裤子;内裤;,正好;舒服;,1;1;
18034,,,
18035,,,
18036,书;,好;,1;
18037,有点;,固定;,1;
18038,语言;,简单;,-1;
18039,建议;,很大;,1;
18040,音质;蓝牙;,不错;稳定;,1;1;
18041,东芝;,不错;,1;
18042,亚马逊;发货;,好;明显;,1;1;
18043,头发;,大;,-1;
18044,,,
18045,,,
18046,,,
18047,油腻;,不错;,1;
18048,,,
18049,,,
18050,,,
18051,,,
18052,味道;,大;,-1;
18053,,,
18054,,,
18055,感觉;文书;,软;好;,-1;1;
18056,有点;材质;,重;舒服;,-1;1;
18057,牙刷毛;杂毛;秒杀;,确实;最差;便宜;,1;-1;1;
18058,外观;感觉;,靓丽;贵;,1;-1;
18059,,,
18060,,,
18061,牌子;,好;,1;
18062,瓶;皮具;,好;好;,1;1;
18063,脸;肌肤;,敏感;好;,1;1;
18064,,,
18065,,,
18066,油;,好;,1;
18067,,,
18068,,,
18069,字体;,小;,-1;
18070,妹妹;,挺好用;,1;
18071,,,
18072,,,
18073,效果;槽;有点;,白;大;小;,-1;-1;-1;
18074,深圳;,不错;,1;
18075,普通;擦脏;,容易;容易;,1;1;
18076,内容;旧址;,具体;合适;,1;1;
18077,,,
18078,弹性;码数;,舒服;合适;,1;1;
18079,大家;结果;杂铺;,差;小;重要;,-1;-1;1;
18080,木条;螺钉;京东;,挺大;贵;便宜;,1;-1;1;
18081,书;霉烂;,烂;不爽;,-1;-1;
18082,质量;,好;,1;
18083,护甲;,一般;,0;
18084,肤质;特点;产品;,最大;温和;清洁;,1;1;1;
18085,,,
18086,价格;,发硬;,1;
18087,书;,一般;,0;
18088,舒适度;颜色;,好;耐看;,1;1;
18089,,,
18090,,,
18091,,,
18092,纸;,大;,-1;
18093,,,
18094,锅;,坏;,-1;
18095,,,
18096,,,
18097,宝贝;,不错;,1;
18098,字体;制作;英文;,小;快;具体;,-1;1;1;
18099,,,
18100,,,
18101,油;效果;,不错;差;,1;-1;
18102,书;,不错;,1;
18103,感觉;,无功;,1;
18104,感觉;淘宝;,不错;便宜;,1;1;
18105,母机;,坏;,-1;
18106,,,
18107,质量;,不错;,1;
18108,贼;,清纯;,1;
18109,设计;,方便;,1;
18110,口感;百草;,一般;好;,0;1;
18111,想象;,好;,1;
18112,尺码;,大;,-1;
18113,图片;裙;气势;人;利用效率;,小;隆重;成熟;很棒;高;,-1;1;1;1;1;
18114,专柜;,简陋;,-1;
18115,货后;,薄;,-1;
18116,书;封面;,旧;太慢;,-1;-1;
18117,,,
18118,价格;鼻;危险;耳朵;空气;,便宜;容易;危险;容易;好;,1;1;-1;1;1;
18119,,,
18120,小孩;,直接;,1;
18121,奶瓶;,根本;,1;
18122,瓶子;,凹;,1;
18123,,,
18124,,,
18125,牌子;,好;,1;
18126,电脑;,舒服;,1;
18127,有点;,糟糕;,-1;
18128,,,
18129,,,
18130,,,
18131,,,
18132,,,
18133,东西;,不错;,1;
18134,,,
18135,质量;,不错;,1;
18136,,,
18137,,,
18138,灵敏度;,较差;,1;
18139,,,
18140,,,
18141,书;女人;细心;,确实;成熟;少;,1;1;1;
18142,调线;,容易;,1;
18143,,,
18144,,,
18145,,,
18146,父母;价格;,好;高;,1;1;
18147,,,
18148,润肤乳;,厚实;,1;
18149,妈妈;,不错;,1;
18150,写字;,好;,1;
18151,国产;价钱;连;,容易;便宜;好;,1;1;1;
18152,胶棉;,难;,-1;
18153,效果;,充满;,1;
18154,设计;,很小;,1;
18155,,,
18156,速度;,蛮快;,1;
18157,对面;,清楚;,1;
18158,整体;口子;,不错;大;,1;-1;
18159,,,
18160,配方;,舒服;,1;
18161,内容;,丰富;,1;
18162,KISS;,难;,-1;
18163,特种部队;,全;,1;
18164,普通;美亚;,早;软;,1;-1;
18165,,,
18166,,,
18167,亚马逊;,好;,1;
18168,女友;,好;,1;
18169,質量;面板;,好;好;,1;1;
18170,海淘;,明显;,1;
18171,特价;枕头;质量;,便宜;明显;正确;,1;1;1;
18172,天;,不亮;,-1;
18173,,,
18174,评论;封条;牙刷;,新;明显;私密;,1;1;-1;
18175,评价;S;,大;快;,-1;1;
18176,苍蝇;kiss;,难;好;,-1;1;
18177,眼睛;设计;,很烂;差;,-1;-1;
18178,,,
18179,,,
18180,,,
18181,,,
18182,有点;正方形;,严重;好;,-1;1;
18183,纸质;页数;本子;,具体;少;新;,1;1;1;
18184,效果;,明显;,1;
18185,,,
18186,假货;,清脆;,1;
18187,衣服;,黏;,1;
18188,,,
18189,,,
18190,猜测;,不错;,1;
18191,,,
18192,颜色;衣服;,紧;小;,-1;-1;
18193,书;盒子;,好;全;,1;1;
18194,厂家;,小;,-1;
18195,材料;质感;,很好;明确;,1;1;
18196,,,
18197,羽绒;,高;,1;
18198,,,
18199,闪光灯;进口;,根本;简陋;,1;-1;
18200,小时;合格;大热天;,差;不通;不错;,-1;1;1;
18201,裤子;色差;版型;,不错;小;好;,1;-1;1;
18202,,,
18203,,,
18204,连;,郁闷;,-1;
18205,东西;,好;,1;
18206,,,
18207,有点;,差;,-1;
18208,质量;尺码;,不错;好;,1;1;
18209,发票;,重新;,1;
18210,,,
18211,,,
18212,眼镜;,迅速;,1;
18213,书;,新;,1;
18214,语言;,简练;,1;
18215,,,
18216,原版书;,最差;,-1;
18217,口气;,清新;,1;
18218,美国;,假;,-1;
18219,回忆录;,全;,1;
18220,,,
18221,味道;,不;,1;
18222,日亚;,挺好;,1;
18223,,,
18224,,,
18225,唇膏;,偏;,-1;
18226,床铺;床;面料;,富余;真够;凉爽;,-1;1;1;
18227,,,
18228,作者;人员;,空;细致;,-1;1;
18229,感觉;东西;黄豆粒;,稠;全;大;,1;1;-1;
18230,,,
18231,能力;腰果;静电;槽;亮面;,强;厚;很大;光滑;好;,-1;1;1;1;1;
18232,价钱;,便宜;,1;
18233,原装;,好;,1;
18234,人;,贵;,-1;
18235,,,
18236,质量;GB;,好;不错;,1;1;
18237,味道;,大;,-1;
18238,,,
18239,材料;,不错;,1;
18240,油性皮肤;泥;,直接;慌;,1;1;
18241,,,
18242,个头;,小;,-1;
18243,后连拉;肚子;,舒服;好;,1;1;
18244,发货;质量;,不错;不错;,1;1;
18245,,,
18246,,,
18247,有味;,郁闷;,-1;
18248,商品;会员;牙刷;,便宜;便宜;一般;,1;1;0;
18249,,,
18250,,,
18251,外包装;,全;,1;
18252,听音;音域;,很棒;耐久;,1;1;
18253,,,
18254,亮度;车带;,差;白;,-1;-1;
18255,力;,快;,1;
18256,亚马逊;东西;,假;确实;,-1;1;
18257,声音;,很烦;,-1;
18258,,,
18259,打印机;水笔;,直接;容易;,1;1;
18260,,,
18261,拖把;,差;,-1;
18262,,,
18263,持续时间;,短;,-1;
18264,,,
18265,说明书;,好;,1;
18266,,,
18267,,,
18268,鞋;,轻;,-1;
18269,误差;测;语;性价比;,较大;不同;方便;高;,1;1;1;1;
18270,内容;网络;,一般;奇;,0;1;
18271,发货;受力;级别;价格;,黏;根本;强;正好;,1;1;-1;1;
18272,,,
18273,,,
18274,全部;实物;,好;贵;,1;-1;
18275,,,
18276,枕头;女生;有点;,大;高低;高;,-1;1;1;
18277,全面;设计;,厚;好;,1;1;
18278,鹿皮;表面;效果;鞋口;设计;,容易;容易;很棒;很大;不错;,1;1;1;1;1;
18279,材质;皮;,硬;高;,-1;1;
18280,,,
18281,,,
18282,,,
18283,东西;味道;天气;,不错;好;热;,1;1;1;
18284,,,
18285,时候;,根本;,1;
18286,插拔;,轻松;,1;
18287,牙龈;,舒服;,1;
18288,,,
18289,镜片;教训;眼镜;,坏;差;坏;,-1;-1;-1;
18290,,,
18291,,,
18292,,,
18293,价格;,便宜;,1;
18294,,,
18295,轴承;钟;,松动;厉害;,-1;-1;
18296,玩具;换货;,差;方便;,-1;1;
18297,银色;评论;铅笔;笔头;,根本;好;根本;少;,1;1;1;1;
18298,,,
18299,外包装;,好;,1;
18300,简史;,清楚;,1;
18301,徐州;,繁琐;,-1;
18302,感觉;,清爽;,1;
18303,无感;有点;,一般;薄;,0;-1;
18304,内容;,简单;,-1;
18305,,,
18306,狗狗;,重;,-1;
18307,质量;起毛;中国;,差;严重;差;,-1;-1;-1;
18308,,,
18309,东西;,一般;,0;
18310,,,
18311,狗狗;,臭;,-1;
18312,按键;手感;,硬;大;,-1;-1;
18313,购物;尺寸;错误;麻烦;,清楚;完全;完全;麻烦;,1;1;1;-1;
18314,,,
18315,小时;,郁闷;,-1;
18316,价格;,粗糙;,-1;
18317,,,
18318,单;P;,小;好;,-1;1;
18319,评价;,好;,1;
18320,东西;,不错;,1;
18321,牙刷;刷毛;,耐用;差;,1;-1;
18322,蓝色;问题;粉色;量级;女朋友;,很好;不足;完全;充慢;完全;,1;-1;1;1;1;
18323,眼睛;,舒服;,1;
